,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,iqa,q00,q10,q11c,q11s,q20,q21c,q21s,q22c,q22s,q30,q31c,q31s,q32c,q32s,q33c,q33s,q40,q41c,q41s,q42c,q42s,q43c,q43s,q44c,q44s
0,2.391020374416318,2.6100182855111043,2.2056860751604037,4.940425422422249,1.6084138594626411,1.7673620837693378,5.589765501600624,1.2827130101317472,1.561726462109061,7.119475435930596,1.6487705861027817,2.079477268205112,5.333690997012898,1.8932549188973022,1.4780196983081602,7.655507276793372,1.6594273953043295,2.3968887093330133,9.400601957456608,1.6322466955250547,1.9204991288474942,11.963724211398675,1.7053573452597681,1.9994642421803,2.800770493693139,1.4191443541188797,-2.059167100107195,13.408009094055279,1.6495495004322045,1.8891654664180102,12.523093036022896,1.6289072179844073,2.141418185631443,12.343731171354216,1.8594477749442737,2.056414758326935,3.946668034330442,1.095043000883498,-1.646674623853088,4.051323387860393,1.8734584314835934,-2.0439464557357687,3.9712359782532602,1.1940430348601625,-2.552672194372695,3.8413303111518124,1.5307950589807322,2.6644315332125736,9.41647896431516,1.6481737608100835,1.7164746825096144,-37.92866622,1.387374564,0.0264184835366284,0.4739960314577054,0.5159823969733958,-0.8943247564916329,-0.06438752199863103,-0.1118080599969308,0.31043399816033995,-0.42551938670918465,-0.08843739303811075,0.3334770408866406,0.2093211890536435,-0.1135254963853818,0.1981338444850257,0.9891055296937125,0.19157177527106464,-2.251918828754736,-0.1250214084737624,-0.29933879399631264,0.6549583875921164,-0.868090125479179,-0.0884858836268046,-0.06891861133883874,-0.6034948370285358,-0.6822023768947862
1,2.2587642816243374,2.6139906122904772,2.1964213088682465,4.8357807413685885,1.5638296980181738,1.745768047219097,5.408850773749751,1.2406989151169203,1.515494374417332,7.091473714274471,1.5297261525822916,2.0761157240261667,5.715478485160031,1.8696894746975214,1.5640709704445968,7.568010598105607,1.5449664241430383,2.388882330301466,9.216834636764977,1.461671172919173,1.9112983435105304,11.833104868116475,1.5135630330588483,1.9797309327079105,2.9228547553346442,1.5216750592561434,-2.079081611567773,13.323562715913383,1.4017480547503203,1.9471737523367485,11.959806321953147,1.538968892669971,2.147660994583034,12.617163776075468,1.654361115428638,1.9134212071722851,4.182038651317751,1.0592628764509437,-2.152454555571334,4.215884988763857,1.7480736512111454,-1.6568684412903472,4.2753699664963065,1.7598665890511023,-2.4802214938024636,4.070399470470823,1.5129896386369117,2.6067878078616697,9.370286820281622,1.4030722929100758,1.703888709523961,-37.927828814,1.5437947037,-0.005147433373468624,0.5784294010411463,0.49680581823814896,-0.8184214023256896,-0.01866102258286137,-0.02993508312279746,0.2896600588379874,-0.42370616701664177,-0.008922606838882088,0.5486419751603963,0.2777370447930979,-0.03835372896345672,0.09144393306756762,0.8415098318051075,0.15664740804057786,-1.9701450358537314,-0.13746757610808324,-0.23555017850051627,0.6857084914967311,-0.7983576969687476,0.15345760562578062,-0.03205427711423833,-0.8577653393645176,-0.6625613142148368
2,2.3502609856228798,2.670059980020018,2.243598759381139,4.9715447994618005,1.7487836835363177,1.8739051277846557,5.419960226824922,1.5772096533073883,1.5311949426149893,7.433002035890145,1.6510208159605373,2.1489395767425594,5.443507259895341,2.1356662734060117,1.8169587155038434,8.075741700480487,1.5673984252117938,2.43198127553969,9.464678762145487,1.7312942248342904,1.9679138739979607,12.163597134671022,1.7383795783922376,2.0607038197299534,2.8213484546342333,1.5720509921027763,-2.009339722402165,12.467365294505143,1.7492519496818015,2.2378761343799565,13.1929060105928,1.8640282177552872,1.981130472711902,13.268248419307467,1.6090394663619145,2.001681713202659,4.084867607474354,1.2345430315885746,-2.3066409401255883,4.065659587121235,1.4387286608560808,-1.536000629299939,3.990910552543968,2.0766810817052948,-2.2117437039957806,3.799933368851295,1.53669593642688,2.712148247667643,9.3314624820283,1.8251596667488699,1.7913032699150573,-37.929086939,1.3694122397,-0.007516417876073933,0.5433227954126129,0.44937213271593374,-0.8961398052763677,0.021814873653203153,0.05110409656769988,0.32486776865651834,-0.4118707305840097,-0.03120503353235155,0.4188717916198023,0.21124477738330988,-0.0036793876477595484,-0.04014734419557796,0.9587707999350036,0.31817164279681504,-2.211692066377514,0.12487525148394685,0.22140938743025446,0.8349604137565145,-0.6228528507993102,-0.02213216299909645,-0.014892587205091744,-0.690554879990763,-0.6011446590471943
3,2.3616897231848073,2.691109348735409,2.165246461198017,4.732268545534139,1.7302931678237066,1.691049023384147,5.55601208167314,1.3919836612972492,1.5397688632211122,7.161369941132704,1.8101641816775729,1.9855088798315164,5.03008357953101,2.016202679782762,1.360565426321559,7.7287694177954425,1.915831149428998,2.2828898266807585,9.263336696298444,1.6989319337999982,1.8351264162174596,11.78521729939069,1.6962202592506626,1.9508724894071428,2.9406531066885546,1.6402969647648422,-2.095595453818936,12.417381069605263,1.8472208966758257,2.021415249088378,13.273539395360482,1.671897116456337,1.8388272964367969,12.259381968607068,1.5554062895590066,2.0438067263628805,3.9890207394713726,1.7688041716002103,-1.572128216660656,4.076717885042083,2.0058635874729807,-2.455050387374027,3.9172513984573514,1.1744943763273559,-2.26509836068514,3.9536345031929363,1.695394188120716,2.616578634879406,9.257795324588248,1.6077232489394484,1.649401945036338,-37.930398297,1.3230906765,0.017009248549717235,0.6051094202728933,0.466930271666828,-0.8684410203282075,0.0013377363964845411,0.06850606248670688,0.3197801897824496,-0.4080947222170661,0.09600914422175415,0.4387574559537236,0.20153328483554486,0.07216667268018229,-0.06878607929974698,0.9818909734501833,0.10999424794235665,-2.280045266094377,-0.03707212191884357,0.06027009230281712,0.8561318620596227,-0.5330975261275258,0.1101685884747923,-0.04594614486225629,-0.946587797972774,-0.560234415393184
4,2.3434173734186077,2.5895716407589218,2.1908293848407494,4.902730476762945,1.7601518446379814,1.7695985792843725,5.631532896729197,1.4862553329839707,1.5163359184424163,7.2319858516741125,1.751783264627625,2.066832135457218,5.464547883509085,2.114529051479944,1.5647555155002846,7.693205980647824,1.7587509055404862,2.3778165617889,9.399183007960282,1.749979973111944,1.901581103901501,12.013121012780838,1.706163822452487,2.014351731912812,2.8075899734844008,1.6362535569189394,-2.0850456542503495,13.424511627303366,1.7186697651519807,1.8959299742735276,12.473904709143577,1.555581385654304,2.0787539758779343,12.593837334435099,1.8131089148488464,2.1261318354385716,3.9901431926162796,1.3519447631279318,-1.671812713561094,4.013900636029789,2.1293701033376204,-2.0067271534359135,3.941229877913893,1.4358678777922114,-2.5922492663218315,3.738178264148401,1.608451283664026,2.663020324710663,9.669922133484151,1.7447988376664896,1.6979803667740871,-37.92839291,1.4596926485,0.007183760727057939,0.4998139077087838,0.5279168114340607,-0.8749690504262482,0.01829045923523279,0.060564723342718764,0.29930106815963736,-0.40619749783546194,-0.009276497149912272,0.4280109996812951,0.278885865332584,0.07227278633854038,-0.11081480621951059,0.9224474140921364,0.12723473605610247,-2.132391299598818,0.13827542778505345,0.3379479314467262,0.5711642641159849,-0.777032377209597,-0.1796712071766106,-0.02198452398229658,-0.6350432326146387,-0.6135768260050247
5,2.227035638581876,2.648762456654628,2.207150216240147,4.773944928688203,1.3852734809075113,1.7801460295731122,5.055023055814014,1.1486069444088092,1.4258283966874608,6.948627056854135,1.237708642923243,2.0982771132950018,5.717247342172419,1.696152920060288,1.6538350168424727,7.378170877683854,1.2467115997683142,2.442014549977195,9.103119322580108,1.2320862648445585,1.9231717030905917,11.59920519418902,1.1831166642940492,2.0442476431604604,2.92728947354664,1.5408181568228931,-2.115433699784734,12.245597691357402,1.3029146122177342,2.1771332425995453,12.983072355239422,1.1830425305658656,1.9238240260634907,11.931266888343687,1.0191893226841182,2.1231430075515063,4.249693672599353,1.0818211739615635,-2.0371992139293615,4.079499003710108,1.8418511391044035,-1.6989963830241728,4.23202215355481,1.7383616882758468,-2.558593783164571,3.974715829123199,1.516053433296696,2.6433906059937007,9.266178971773728,1.3139073867593922,1.7245256447964403,-37.927691327,1.5325967837,-0.0194430989833988,0.6259499551462815,0.4575053821858708,-0.7982145410987044,0.003387402596955834,-0.03280384447254626,0.3075047214985842,-0.39961677206237567,-0.0047699059821559656,0.6544475779460411,0.23696826498626278,-0.027548908358021575,0.061585637263766424,0.8035215618719901,0.12832881843628016,-1.9295975826690412,-0.0456275930220811,-0.1884759966636115,0.592471582731321,-0.7669612693684601,0.13164221027096268,-0.0047141816977822205,-0.95504147348549,-0.573563516737937
6,2.3464935740916544,2.6032951138700833,2.2638906770009344,4.766075883062025,1.6561212957282272,1.788586697917356,5.397345321742806,1.3826665847971111,1.506395650030102,7.249368270689035,1.6156661268216341,2.0569546760874,5.591537732997596,1.9952351195723126,1.6036120503320876,7.77164317708345,1.5710507627139643,2.355522771058691,9.373808337654681,1.6464646635208655,1.8758004040395038,11.804685507905605,1.5826475861679457,1.9744434443648655,2.8803449674007586,1.5123027950646963,-2.085030929247142,13.231273483019415,1.6933080007355203,1.9325814733555167,12.464315272658716,1.4423289535347512,1.906686353088395,12.031106860442184,1.5525449110010534,2.1496852703711635,3.9898867729256526,0.9854004061904944,-2.0292590611761336,3.9739327544206415,1.7801844713168107,-1.6352891406827106,4.219485937525728,1.6479508954771092,-2.4980447769301635,3.8128988796594445,1.6631242152562298,2.757531797274824,9.432341547922649,1.6916262053068736,1.684905400174189,-37.921026755,1.454287273,0.02815752539528911,0.49396705902012117,0.49329452914504013,-0.870376978805536,-0.04501031511055033,-0.03442103215193591,0.36158185792177333,-0.44101803076221463,0.0659903070445634,0.4282703849449298,0.24739587734005541,-0.03969179811173167,0.1330489035638881,0.890503548060777,0.22218020624709478,-2.112806809878365,-0.2557328022411923,-0.38754763925637975,0.7122569218025783,-0.8642113486607703,0.15115653651587949,-0.04968137042918766,-0.6806292826962999,-0.6091154310412558
7,2.3224449644583047,2.651975976627778,2.159547796879364,4.920801127435958,1.682420892400497,1.6779619280685996,5.588571029127821,1.3757519554355642,1.498765601379496,7.337756698024832,1.6707549543699625,1.9850994031345983,5.4442314556198665,1.97822394993538,1.4368413904938617,7.895811295342683,1.691765659995364,2.2747947476796915,9.519496660985384,1.6489573599983478,1.8056385964147859,11.9148882615291,1.6387241909927082,1.9059847765744993,2.8526109213274835,1.683447337740173,-2.1384818716387426,12.95941143095972,1.5140635696777074,1.84221003611254,12.005539138450777,1.6168093471756315,2.070945254310502,13.211557889125507,1.7708741377191917,1.8807625832669057,4.286442507579858,1.8395210252636847,-1.698801002096543,3.898968491231083,2.041600042136726,-2.5497615096406485,4.217365368703795,1.2508128407162211,-2.341306843845156,3.9308097932594426,1.5225939962479997,2.6130907059283803,9.499375087354881,1.6607384663836482,1.6073394290116039,-37.930341039,1.4311465717,-0.025098349068058357,0.563096935333708,0.4656748951769323,-0.8579176492641658,0.07443184248344446,0.091328454431504,0.3186004432394737,-0.35537175210500566,0.05857090378344151,0.4426129958193922,0.21803650785291984,0.04823917605106854,-0.17154794799383108,0.9389447929150626,0.008036473544707835,-2.1344410184629656,0.2033041813116742,0.20771180086259586,0.8787917139664861,-0.5967667358103643,0.0783402523236277,-0.023656690593716816,-0.8996824058732572,-0.5436766355659675
8,2.3564975747805565,2.651151072888932,2.212050549133761,5.005563494889029,1.5229934307045376,1.7751582250475613,5.628126322997772,1.1790494355819923,1.6779537811174257,7.238391406116098,1.6513481899783997,2.0494179508768005,5.319239035735263,1.7425915812900836,1.4562598953772243,7.650297125358454,1.7119579446135955,2.344970416202759,9.523056187921583,1.6060964206849744,1.9040211156839786,11.924368504056487,1.6382472105338617,2.025977558757389,2.945416293700862,1.6177497360070359,-2.0894371057994388,12.248849414816423,1.5264920329635894,2.1438073246624234,12.307603074755098,1.7886332725796426,2.0990716150728828,13.479901447909825,1.6308681717586175,1.9218630188620978,3.929780339473285,1.3727007437020096,-1.6354657326140323,4.129758138433797,2.1202960191799374,-2.137454522113287,4.2706911782264285,1.340877495559693,-2.462011122020779,3.819580170752476,1.5361675783374054,2.6878235315131636,9.75161838240614,1.5391154897033064,1.7256091438466354,-37.928821076,1.3891784511,-0.015967554064367534,0.561266612472581,0.48517133213770963,-0.8887604551995868,0.03263416002861836,0.021026699879135063,0.32293180529677307,-0.44537819981633026,-0.06332098969248239,0.4639946298770344,0.23738875160008374,0.021011300930482105,-0.1115967343395928,0.9463543361661166,0.18485236694900228,-2.193319484093287,0.21170074202202055,0.30584594629093975,0.7282500901271397,-0.8253648246272668,-0.1650848440451091,0.06134057949010009,-0.8187527243358811,-0.5962883122489321
9,2.3180539490279504,2.737140935948524,2.1717733676922313,5.050873848848261,1.4315524569005618,1.729446985979901,5.249129254658282,1.1676263483247884,1.3836025435256858,7.1867539501121005,1.2655145279990854,2.034264860475045,6.138368627795968,1.7447840020517271,1.617233251133948,7.839327008297448,1.3111204357388413,2.3421956879349035,9.349613447578045,1.1937985521179504,1.8557933091319172,11.829378131531039,1.155442213620499,1.9817090123275103,2.925443762697119,1.5521800535072932,-2.0945329937056694,13.24439106851956,1.1149111905057416,1.8654145431712839,12.088733159682086,1.0703422098504896,2.1400484738746286,12.574103358072808,1.2934262290157061,2.04192964736895,4.208953811142526,1.8750553659699163,-1.7124664725811167,4.024277737728791,1.721208976992036,-2.558341611581511,4.108388920751819,1.0314845879334047,-2.050591803489904,3.8934526972107943,1.5144409297219108,2.6323136916503693,9.463936762795381,1.217719350938276,1.6401287983127533,-37.93460297,1.3521043416,-0.011916888841927611,0.6515806971563891,0.4237940252709217,-0.8587888860120371,-0.000716348547983596,-0.0467398027099457,0.3100037488319161,-0.3701579698233769,0.008187841136003494,0.6090301291798186,0.14411163067230107,-0.039832977165770424,0.05237898192074295,0.9655054231872805,0.12807715414984577,-2.119918910490213,-0.11602159534230999,-0.2867630816928757,0.5530888662913811,-0.6760077243530258,0.12877726234253248,0.01765098499801978,-0.9734606834343446,-0.5400744625000291
